390	385.39	199.764	8.92857	1.62852
391	385.007	198.814	8.89901	1.57598
392	384.384	197.64	8.87688	1.59285
393	383.555	196.29	8.85627	1.57038
394	382.542	194.794	8.8477	1.57359
395	381.332	193.136	8.86253	1.5945
396	379.919	191.349	8.88692	1.63439
397	378.359	189.497	8.81932	1.59648
398	376.63	187.605	8.83911	1.63512
399	374.781	185.694	8.80809	1.61759
400	372.795	183.751	8.79516	1.60241
401	370.731	181.848	8.79338	1.60352
402	368.609	179.989	8.76948	1.65869
403	366.432	178.177	8.74265	1.59023
404	364.186	176.419	8.71778	1.6331
405	361.866	174.73	8.72709	1.62823
406	359.477	173.133	8.70454	1.62062
407	357.044	171.625	8.73299	1.71063
408	354.563	170.218	8.71713	1.74718
409	352.065	168.953	8.72581	1.74193
410	349.543	167.798	8.69703	1.75147
411	346.957	166.782	8.74111	1.74413
412	344.365	165.912	8.72923	1.69844
413	341.784	165.199	8.7106	1.65736
414	339.198	164.647	8.67355	1.6876
415	336.603	164.249	8.65774	1.67022
416	333.993	164.02	8.68508	1.68603
417	331.387	163.949	8.67843	1.68314
418	328.765	164.043	8.65811	1.67445
419	326.161	164.283	8.64114	1.67925
420	323.568	164.684	8.59586	1.60597
421	321.017	165.228	8.56873	1.6073
422	318.519	165.886	8.52811	1.55943
423	316.063	166.658	8.50717	1.61212
424	313.69	167.517	8.41258	1.60838
425	311.411	168.452	8.30876	1.61666
426	309.248	169.449	8.18848	1.66139
427	307.189	170.486	8.08767	1.68465
428	305.244	171.573	8.00223	1.66286
429	303.448	172.636	7.813	1.66011
430	301.804	173.778	7.8193	1.70674
431	300.322	174.959	7.86931	1.78746
432	299.138	176.078	7.8549	1.82322
433	298.221	177.184	8.00191	1.91007
434	297.564	178.224	8.05184	1.95183
435	297.214	179.131	8.15096	1.96144
436	297.15	179.859	8.25865	2.05033
437	297.285	180.4	8.28928	2.0506
438	297.604	180.741	8.30788	2.06391
439	298.058	180.855	8.34531	2.08272
440	298.631	180.639	8.39446	2.02146
441	299.305	180.221	8.5017	2.01796
442	300.053	179.544	8.53449	2.00806
443	300.899	178.635	8.6466	2.04008
444	301.791	177.523	8.59635	2.03171
445	302.709	176.301	8.64188	2.08606
446	303.687	175.025	8.7352	2.12094
447	304.686	173.741	8.74247	2.1154
448	305.723	172.495	8.72514	2.07259
449	306.744	171.306	8.74069	2.05786
450	307.748	170.182	8.7312	2.04514
451	308.693	169.123	8.68025	2.05887
452	309.561	168.159	8.64986	1.98799
453	310.345	167.303	8.62685	1.93627
454	311.055	166.521	8.56213	1.90969
455	311.662	165.839	8.56693	1.87199
456	312.193	165.229	8.5439	1.8661
457	312.564	164.71	8.55881	1.87139
458	312.83	164.228	8.5212	1.87737
459	313.02	163.783	8.50255	1.87605
460	313.155	163.361	8.46703	1.90235
461	313.19	163.01	8.47633	1.90987
462	313.179	162.708	8.42368	1.89864
463	313.139	162.47	8.37728	1.88017
464	313.06	162.318	8.4135	1.94048
465	312.973	162.229	8.41461	1.92946
